Name,Review,Overall Sentiment,Cast,Plot,Direction,Soundtrack,Acting,Cinematography
The Mandalorian,"This sci-fi series takes place after the events of ""Return of the Jedi"" and precedes ""The Force Awakens"" where we meet a bounty hunter called,
a Mandalorian (Pedro Pascal) who gets into action and adventure while protecting a baby creature resembling Jedi master, Yoda that's targeted by other bounty hunters and imperial members. Mando also meets allies along the way which include droids. This is a great side story to the ""Star Wars"" universe, Pascal is great in the title role resembling bounty hunter, Boba Fett, there's neat effects and a good score. Nick Nolte, Carl Weathers and Gina Carano also appear. If you're a fan of ""Star Wars"" or sci-fi in general, check this out.",1,1,1,1,1,1,1
The Mandalorian,"For a TV series, the props, sets and S/VFX are amazing, and 4 episodes in, the stories are well written and directed, but I find the dialogue and some action scenes a little too cheesy in some episodes - too Disney-ish meant for a much younger audience. I hope that improves over time for the original old-school audiences. Nevertheless, love the prequel concept and little Yoda is so cute, I want one! 8/10 from me.",1,1,1,1,1,1,1
The Mandalorian,"Well, so far I have only seen the pilot... and I'm still kind of convinced that they will ruin it but, for the moment, it is fantastic with the only real draw back being the score and some of the sets.Well cover the bad first. The score is horrible. In no way does it sound like a Star Wars movie. But that can be fixed.And the second is the sets, three different bars, three different worlds, the exact same place. I understand it's a cost cutting thing, but change it up a bit.Now the good.They dropped the agenda. It's still there, a little, but the agenda doesn't dominate the plot. It's not made to drive a wedge between the fans, and the political shriekers. It's not made to let people point their fingers and shriek ""Misogynist, WWII bad guy word, Boomer, Russianbot,"" at anyone that doesn't like it. It's not weighted to do anything BUT tell a story.And the result is that it actually tells a fun story.Now the story is simplistic, but it's a pilot, and no one ever said that they wanted a complex, convoluted, Oliver Stone plot, they just said they wanted an actual story.So the plot can be simplistic as all get out and still entertain. And it does.The other positive is that it FINALLY feels like an actual Star Wars story again. They aren't attempting to ""divert expectations"" by making a Star Wars flick that is not a Star Wars flick... they actually made a Star Wars flick.It feels like Star Wars again. And that is fun, it has all of the appeal of a Star Wars flick, and it has very little of the baggage that came with the Kennedy films.Ultimately, it's a fun series, it's a Star Wars show, it actually feels like it's about Star Wars and not about dividing the fan base.",1,0,1,1,-1,0,-1
The Mandalorian,"THAT was cool!I just got done with the 2nd episode, and things are rapidly falling into place.This is like watching sections of any given Star Wars movie (the best parts) every week. I wasn't expecting this kind of production value. On this scale.My only complaint? The episodes are too short! Should be longer.Regardless of that, I look forward to more episodes of this.",1,0,1,1,0,0,1
The Mandalorian,"A very pleasant story. Probably one of the best in the Star Wars universe. And it's impressive how they could integrate so many elements from A New Hope without making a rehash. And even the characters are quite good. Not as good as some of the better series of NetFlix, but very good compared with what mainstream TV still produces.Sadly, they never polished the product and the special effects team is the best by far. The direction is okay, but with many cheap drama. For example in the 4th episode, probably the worst of the first four, the Mandalorian knows he's in a peaceful village, there is nothing threatening, yet he jumps when a kid sneaks in. Is he a bounty hunter or a domestic abuse victim?The script is even worse than the direction once you stop going with the flow. I mean the guy has levitation devices, yet he can't have some perimeter sensor to know that many individuals are about to jump him? Smart droids and no smart phone app to tell you that somebody is robbing your ship and you might be stuck in the middle of nowhere?And what's with all the deus ex machina? The hero is cornered, but here's the entire Eastern Front Army to the rescue! He might be eaten alive by a herbivore, but a farmer just happens to be near and saves him?And the choreography is cute as long as you keep it shallow. But the guy has a fancy new armor that can take a cannon shot, yet he will get beaten like dressed in a flannel shirt. And the armor is magical, probably as negative weight, as thugs will keep throwing him as he's in his bathing suit.Enter the populist junk: the village that lives in perfect harmony with themselves and with the nature. The clothes are industrially made, clean, too clean for some people working all day in the field. The population of the isolated village is Asian, after all Disney strives for diversity, but the actors are from all over Asia, not just one area, a bit too much genetic diversity. And the villagers are happy, although they are under constant threat from the robbers. And the robbers don't seem to do much over the year, but rob this village.So, yea, a nice story, but don't think about it or it will prove just another Hollywood piece.",1,0,0,1,-999,1,0
The Mandalorian,"A bounty hunter makes his way through the outer reaches of the galaxy, far from the authority of the New Republic.Directed by Dave Filoni The Mandalorian chapter one is excellent, it may not be a feature length film but this live action series is thankfully the next best thing. Created by Jon Favreau and with Disney and Lucas Film wallet he offers great production values, practical effects, hidden FX and a music score to match, it does not disappoint.Actor Pedro Pascal expertly echoes Boba Fett injecting his own nuances and movements into this new lead character. The tone is perfect and feels like Star Wars should.It is not just all new Uber characters and elements. It welcoming builds and expands George Lucas' established universe. For example recycling/reusing established species and droids (including the Ewok's Battle for Endor's Blurrgs) to name but a few. Filoni also offers an IG bounty droid mirroring the IG-88 ESB character. You get to see a bounty droid in action.With a job from Carl Weathers' Greef Carga, Pascal's Mandalorian tracks a target for a well-paying client (Werner Herzog) he freezes and shoots his way through the episode with The Man with No Name prowess. With the help of an indigenous character Kuill (voiced by Nick Nolte) and the bounty droid IG-11 our hero proves his honour durning a surprise reveal of a familiar unknown Star Wars species at the closing of the first episode.Overall, aside from a small handful of iffy CGI it's pretty much a TV Star Wars action adventure dream come true.",1,1,1,1,1,1,1
The Mandalorian,I'm sure the nerds will have problems with this just like they do with every new Star Wars movie/show but I like it. It's better than the last few movies.,1,0,0,0,-999,0,0
The Mandalorian,"It is disgusting how Disney & Co. flood Imdb with fake rates and fake reviews. The Mandalorian is okayish but nothing good. Maybe the kids will like it but the storyline is boring and predictable (reminds me of those childbooks with big pictures and here and there a few lines of words to describe what happens etc.) and got no more depth as all those animation movies for kids of the Star Wars franchise. Last but not least the characters are shallow like an empty glass, well, maybe the Mandalorian got one or two drops of water left. And I suspect they hired some guys and gals from DC or Marvel, cuz our Mandalorian fights like a superhero - even with the baby in his arms... All in all okay if you got nothing else to do and don't expect too much and you like to listen to the sound of blasters making bumbum.",0,0,-1,0,0,-1,0
The Mandalorian,"When it comes to any film or TV show of 2020 The Mandalorian was the thing that I was looking forward to the most, with it coming to the US last year it built even more and I have now finished the first season of maybe the biggest show in the world and here is my review. The premise of the show sees a Mandalorian bounty hunter track down a package he must protect.
Main Character
Pedro Pascal plays The Mandalorian on this show and this is one of the most interesting characters in recent memory. I have always had a fondness for the tribe of The Mandalorians and this character is fascinating, you see how his moral code and his actual feelings clash with each other and even though he isn't completely a good person he tries to do the right thing and as you learn more and more you become even more interested by this complex characters.
Supporting Characters
Carl Weathers is the main supporting character as the head of the bounty hunter guild and I thought he was excellent in this role. I haven't seen him in anything for a long time but he oozes charisma and you are interested by his character and you see how his moral code pairs up and sometimes conflicts with The Mandalorians and it really works. Gina Carano plays an ally of The Mandalorian and I thought she was a good partner for him on the show, they are a beliveable team and it is great seeing them team up and take down enemies together. Nick Nolte and Taika Waititi offers there voices to really interesting roles and Werner Herzog plays a great antagonist. The great Giancarlo Esposito plays a small role but he shines in every scene that he is in and I want to see more of this character and learn more about how interesting he really is. Also obviously we all know about the phenomenon of Baby Yoda, I won't say much about it but this little creature is a real highlight of the show.
Story
The story is really interesting, I love seeing a post Return Of The Jedi but way before Force Awakens world and how the outlaws are really running the place. The development of The Bounty Hunters Guild was also really interesting and I loved seeing the structure of this organisation. As mentioned the characters are all given interesting arcs and you learn enough but the show doesn't give everything away leaving the door open for even more quality depth being added in future seasons. The ending of the show is fantastic and sets up a really interesting dynamic for the future.
Script
The script for the show is some of the best writing that has been seen in Star Wars. The drama is really deep and interesting seeing characters dealing in a world that doesn't have too many rules apart from their own. Also the humour is here but unlike other Star Wars films it really works here, it is used in small doses but really works and adds more depth to the characters and the show.
Style
The style of the show is amazing, it literally looks like 8 movies, the action scenes are more brutal and hard hitting then the films. It is brilliantly shot and the western style really works in making this an even more interesting show. However, I get to the only thing that I didn't get on board with, the pacing of the show. The first 3 episodes and last two episodes are amazing, some of the more interesting television I have seen in recent years, however, there are episodes 4,5 & 6. While enjoyable they feel very episodic and a bit disconnected to the main story and I felt myself not thinking about them as much as I did the other brilliant episodes.Overall
Overall, the Star Wars license has led to much conflict in recent years but I think everyone can agree The Mandalorian is a fantastic show and I agree with this opinion. This is a must watch show for not only Star Wars fans but fans of great television, I can't wait to see more from this show and I hope it gets even better in the future.",1,1,1,1,0,1,1
The Mandalorian,"So 2020 has been a terrible year, no doubt about it but at least the 2nd season of The Mandalorian has come to Disney+ and after 8 brilliant weeks the season has come to end and here is my review for it. The premise of the season sees Mando on the hunt for more Mandalorians that can hopefully lead him to more of The Child's people - The Jedi.Main Character
In my Wonder Woman 1984 review I was gushing over Pedro Pascal and that continues here as he is superb as Mando. For a character who's face you don't see he adds so much depth and emotion to the role by just changing the cadence of his voice. You truly buy that the relationship between him and The Child has developed and it is the thing that carries this show and really makes you care about him and this story and real credit has to go to Pascal for that.Supporting Characters
The Child was the standout from the first season and he is great again here, it always amazes me that this puppet can be so adorable and make me care so much but it does it. Like I said above the relationship between those two is what carries this show and is really well done this season and that is a great thing to see. Gina Carano is back as Cara Dune and despite her social media issues I think she is a good addition to the cast. I really like her dynamic with Mando and Carano manages to add some layers to the character and she is great in the action scenes as you would expect. Carl Weathers is back as Greef Karga, though he is a much smaller part of the show he is just such a fun addition to the crew and he also directed a great episode so credit has to go to him for that. Giancarlo Espositio is back as Moff Gideon and given a bit more to do and what would you expect is what you get he is revelling his role as the villain and you learn a bit more about him and Esposito is just great. Now there are plenty of new supporting characters, some on the poster above but I don't want to really talk about them as they are something you should experience yourself all I will say is that they are handled really well and it adds more layers and quality to the show.Story
The story is better this season, the relationship between Mando and The Child is further expanded and developed and I really felt that connection and that it had been a natural development from the first season. One of the things I criticised from the first season was the lack of overall story but I feel like that was sorted this season. Yes it still has a bit of an episodic feel but pretty much every episode has a point to it involving the main story and it definitely develops at a better rate and has way more meat to it leading to one of the best season finales you will ever see.Script
The script is great, I mean when your main character has his face covered it has to be a great script to make you care and this show does that. It does a great job of advancing the drama and also have that nice addition of humour too. Is their fan service this season? yeah but I am a huge fan so I am serviced and it never felt out of place for me and never took away from the show and actually added to it.Style
The action scenes are fantastic, they are all so fast in pace and feel very unique depending on the episode that you are watching. Also what I love about The Mandalorian is the fact that every episode has a different run time, there is very little filler the shorter stories feel the right length and the longer episodes feel the right length. Usually I complain when shows are streamed weekly but The Mandalorian is the exception to rule as I loved the hype each week and I am just a bit sad that the season is over.Overall
Overall, this season is amazing. If you are a Star Wars fan at any level you owe it to yourself to watch this show because you will love it. The show hits all the high levels and is worth every minute of screen time and is a must watch and one of the best of the year for sure.",1,1,1,1,0,1,1
The Mandalorian,"The Mandalorian is everything a Star Wars fan could want with great characters, a cool lead, spectacular action and impressive visuals. There are many quotable lines too; its just a shame we have to wait a year for the next season. This is the way you do Star Wars.",1,1,1,1,0,1,1
The Mandalorian,"I haven't been impressed with Disney Star Wars. While The Force Awakens, Solo, and the first two seasons of Rebels were watchable, everything else has been poorly written, pandering, and uninspired (and of course, TLJ is its own subcategory of terrible). I actually didn't even plan on watching this series-- my family got Disney + on a whim and I figured why not.Turns out THE MANDALORIAN is not half bad. It has a lot of the same vibe as the excellent Clone Wars television series and unlike the sequel trilogy, keeps the nostalgia catnip to a bare minimum. No Jedi, no lightsabers, precious few ""member berries""-- it's very nice.I'm not going to gush just yet. As of this writing, there are only four episodes out and I have been burned too many times by too many TV shows to get too hyped this early, but so far, this actually feels like Star Wars in the classic sense, that fun, pulpy blend of John Ford, Flash Gordon, and Akira Kurosawa. It's a good sign for now.",1,1,1,1,0,1,0
The Mandalorian,"Aside from the cruelty to muppets who get beaten and vaporised (at least Kermit has not been zapped to date) The Mandalorian is actually a reasonable, if not exceptional watch.On the upside, this series has decent episodic stories that build on each other plus excellent full on action.On the downside there's nothing terribly intelligent to be found in this series . Characterisations are a bit flat with a comic book vibe.That said, at least this series knows what it is and plays to its strengths.6/10.",0,0,0,0,-999,-1,1
The Mandalorian,"Star Wars as ""TV episodes"" and not films is just bad news waiting to happen because you'll have filler moments. And then filler episodes. And I can go on and on but I'm sure you'll notice it while watching this series. Is it the most awesome thing on planet earth right now? No. Why are people going so crazy about it? Because the current Star Wars universe is in the toilet and this doesn't s%^k.",0,-999,0,0,-999,-999,-999
Wonder Woman 1984,"It's 1984 in Washington, D.C. Diana Prince (Gal Gadot) fights crime as Wonder Woman. During the day, she works at the Smithsonian Institution where she befriends bumbling newcomer Barbara Minerva (Kristen Wiig). Diana is terribly lonely pining for lost love Steve Trevor (Chris Pine). The FBI needs Minerva to identify a stolen artifact which turns out to be a wishing stone. Diana wishes for Steve while Barbara wishes to be like Diana. Eager TV huckster Maxwell Lord (Pedro Pascal) has been searching for the stone and decides on an unusual wish.The movie feels too long. At two and a half hours, it's not the longest especially for a comic book movie. Nevertheless, it feels very long. While I like most of these premises, some of it could be cut back to speed things up. I don't really like Pascal hamming it up as a TV huckster. I'd rather have him be a simple Scrooge like figure. An evil businessman is a better foil. The actual businessman in the movie can be cut out. I'm also not sure about the logistics of the wishes. They need to be better thought out. A lot of this needs to be better thought out like the final turn. If the son is that final turn, he needs to be more prominent in his life. Overall, this movie just feels a little too long. Maybe it needs more jokes to pass the time. The action could be tightened. She could learn to fly quicker. Things could be done even if the running time remains the same.",0,1,-1,0,-999,0,0
Wonder Woman 1984,"The first film was a fantastic big screen debut for the DC Comics heroine, this was highly anticipated follow-up, the ninth officially in the DC Extended Universe. It has been delayed a number of times since late 2019, then the COVID-19 pandemic did so again, but I'm glad I finally got to see it, directed by Patty Jenkins (Monster). Basically, in her childhood, young Diana (Lilly Aspell) competed in a multistage athletic competition on Themyscira against older Amazons. She is disqualified for taking a shortcut during the competition; her mother, Queen Hippolyta (Connie Nielsen), and her aunt Antiope (Robin Wright) lecture her on the importance of truth. In 1984, decades after the First World War, Diana Prince (Gal Gadot) works as a senior anthropologist at the Smithsonian Institute in Washington, D.C. She also continues to fight crime as Wonder Woman. Diana meets new co-worker, Barbara Ann Minerva (Kristen Wiig), who is insecure, unnoticed by others, and tries to befriend Diana. Whilst researching ancient Mediterranean civilisations and antiquities, Diana is handed a mysterious Dreamstone, which seemingly grants wishes upon contact with any user. Both Diana and Barbara both hold the stone and are unknowingly granted their desires: Diana wishes for her deceased lover, Steve Trevor (Chris Pine), whose soul is transported into another man's body; Barbara wishes to be ""like Diana"", and slowly becomes beautiful, strong, and powerful. Maxwell Lord (Pedro Pascal) is a charismatic businessman and entrepreneur, but he is actually a fraud with a failing business. Lord visits the Smithsonian, it is clear that he knows the power of the stone and wants to get his hands on it. He manages to manipulate Barbara during a gala night at the institute in order to acquire the stone. He makes the wish to become the embodiment of the stone and gains its power. In doing so, he can grant one wish to a person, and take whatever he desires from them. Over the next few days, Maxwell rises to become a powerful influential figure, while leaving chaos and destruction. Diana is overjoyed to have Steve back in her life, and he is amazed by the many innovations of the future. But Diana realises that her wish has come at a price, as she is slowly losing some of her abilities. Barbara however embraces her newfound beauty and popularity and takes advantage of her strength and powers. Diana, Steve, and Barbara investigate the Dreamstone further, it is discovered it was created by the God of Treachery and Mischief. The stone grants a user their wish but takes their most cherished possession in return, and the only way to reverse the condition is by renouncing their wish or destroying the stone itself. Steve realises that his existence comes at the cost of Diana's power. Both Diana and Barbara are unwilling to renounce their wishes and try to figure out another solution. Maxwell is desperate to reach out to as many people as possible to grant their wishes and gain more money and power. He manages to get himself a meeting with the President of the United States (Stuart Milligan), who tells him about a satellite broadcast system that can transmit signals globally. Barbara, desperate to keep her power, is determined to stop Diana from harming Maxwell, and joins him as they travel to broadcast station that he will use to communicate to the entire world, offering to grant their wishes. Steve convinces Diana that she must let him go and renounce her wish, she reluctantly does so and regains her strength, and gains the ability to fly. She returns home and dons the armour of the legendary Amazon warrior Asteria, then heads to the broadcast station. She battles Barbara, who has made another wish with Maxwell, transforming her into apex predator creature Cheetah. After defeating Barbara, Diana confronts Maxwell, who has already communicated to millions of people who make their wishes. But Diana uses her Lasso of Truth to communicate with the world via him, convincing everyone to renounce their wishes, after realising the consequences. Maxwell is convinced to renounce his own wish after realising he will lose his son, Alistair (Lucian Perez). The world is eventually restored, and Maxwell is reunited with his son, telling him the truth about his fraudulent lifestyle. Sometime later, Diana is walking the streets during the Christmas holidays, and she meets the handsome man (Kristoffer Polaha) whose body Steve was inhabiting, and she continues to protect the world. In a mid-credit scene, Asteria (Lynda Carter, who famously played Wonder Woman on television) is revealed to be alive and living among humanity in secret, much like Diana. Also starring Amr Waked as Emir Said Bin Abydos, Natasha Rothwell as co-worker Carol, Ravi Patel as Babajide, Oliver Cotton as Simon Stagg, Gabriella Wilde as Raquel, Kelvin Yu as Jake, and Asim Chaudhry as co-worker Roger. Gadot remains perfect casting as the beautiful warrior princess, Pine is both charming and amusing as he discovers the 80s, Wiig who is normally comedic gives an interesting serious performance, and Pascal is pretty good as the power-hungry villain. I agree that it is little bit long, and the various storylines going on make it a bit messy, but you cannot help but be thrilled by the explosive chase and fight sequences, with fantastic special effects, and one or two good songs, including Frankie Goes to Hollywood, in the soundtrack, an entertaining superhero action. Good!",1,1,-1,1,1,1,1
Wonder Woman 1984,"I did actually enjoy the 2017 movie ""Wonder Woman"" quite a bit, so I was definitely looking forward to this 2020 movie from writers Patty Jenkins, Geoff Johns and Dave Callaham.And while ""Wonder Woman 1984"" was definitely a watchable movie, it just wasn't really up to par with the 2017 movie in anyway. Why? Well, simply because the storyline felt way too comical and the villains in the movie weren't really all that interesting or menacing.The storyline told in ""Wonder Woman 1984"" just fell short of being all that entertaining. Sure, it was a watchable movie, but it was hardly an outstanding or particularly memorable foray into the D.C. world of superheroes. For me, the storyline here felt like something that had been ping ponged around a breakfast table, with the writers just tossing out ideas and settling on something that seemed like something that could be made into a Saturday morning cartoon.Of course it was nice to have Gal Gadot return to portray Diana/Wonder Woman in this 2020 movie, and she was joined with talents such as Chris Pine, Kristen Wiig and Pedro Pascal. I must admit that Pedro Pascal's performance was actually the most brilliant and enjoyable in the movie, and his character was the one with the most appeal in the movie. Mind you, as a villain he just wasn't all there. I mean, it was more of an average Joe come into power situation, so it took away from the usual superpowered villain stuff you'd expect to see in a D.C. movie.For me, the whole granting wishes thing concept of the movie just felt out of place, and like something that belonged in a whole different type of movie. It just failed to captivate me, and proved to have little entertainment value in terms of being the focal point of a superhero movie.Visually then ""Wonder Woman 1984"" was all there, just like the 2017 movie was. So the visual effects team definitely worked their magic with this 2020 movie, no doubt about that.While I have now seen ""Wonder Woman 1984"" once, I doubt that I will be returning to watch it a second time, as the storyline just felt out of place and too weak for a movie for Wonder Woman.My rating of ""Wonder Woman 1984"", sadly, lands on a very mediocre five out of ten stars.",0,1,-1,0,0,1,1
Wonder Woman 1984,"I find this film long and boring. The build up take far too long, and scenes just drag on and on. It doesn't have the powerful touch of the original.",-1,0,-1,0,0,0,0
